alarm_1,alarm_2,lag,correlation,abs_corr
Adjacent Node IP Address Ping Failure,High Temperature (35Â°),8,0.1322415500678633,0.1322415500678633
Adjacent Node IP Address Ping Failure,High Temperature (35Â°),9,0.10526690673741314,0.10526690673741314
Adjacent Node IP Address Ping Failure,High Temperature (35Â°),10,0.12483810806416483,0.12483810806416483
Adjacent Node IP Address Ping Failure,High Temperature (35Â°),11,0.09917811993018108,0.09917811993018108
Adjacent Node IP Address Ping Failure,High Temperature (35Â°),12,0.11179484413434135,0.11179484413434135
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-12,0.02051162008694099,0.02051162008694099
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-11,0.005950067751707071,0.005950067751707071
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-10,0.055457877521638554,0.055457877521638554
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-9,0.0017394501216978794,0.0017394501216978794
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-8,0.021004294346919992,0.021004294346919992
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-7,0.009478862259695438,0.009478862259695438
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-6,0.016856254279895667,0.016856254279895667
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-5,0.01978888629595831,0.01978888629595831
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-4,0.021571734195091494,0.021571734195091494
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-3,0.009836150117401618,0.009836150117401618
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-2,0.051304518093419446,0.051304518093419446
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,-1,0.056576084057377046,0.056576084057377046
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,0,0.08697688843469532,0.08697688843469532
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,1,0.02671236036985238,0.02671236036985238
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,2,0.03241013058951522,0.03241013058951522
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,3,0.003016117074587057,0.003016117074587057
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,4,0.017363892102996686,0.017363892102996686
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,5,0.08069426371752278,0.08069426371752278
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,6,0.0032950493412179267,0.0032950493412179267
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,7,0.013469907637130444,0.013469907637130444
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,8,0.04117852529112064,0.04117852529112064
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,9,0.024658546109193585,0.024658546109193585
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,10,0.017481173669445536,0.017481173669445536
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,11,0.004273819647343325,0.004273819647343325
Adjacent Node IP Address Ping Failure,IP PM Activation Failure,12,0.030652060101938612,0.030652060101938612
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-12,0.06781535408561995,0.06781535408561995
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-11,0.042887186402664465,0.042887186402664465
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-10,0.08399841690205183,0.08399841690205183
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-9,0.07228660624361437,0.07228660624361437
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-8,0.07477954197050006,0.07477954197050006
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-7,0.09305205057031936,0.09305205057031936
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-6,0.08309186081034246,0.08309186081034246
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-5,0.10510443406034789,0.10510443406034789
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-4,0.1273988823558695,0.1273988823558695
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-3,0.12870517959887948,0.12870517959887948
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-2,0.15962004196947113,0.15962004196947113
Adjacent Node IP Address Ping Failure,Local Cell Unusable,-1,0.14416706571156931,0.14416706571156931
Adjacent Node IP Address Ping Failure,Local Cell Unusable,0,0.19575995452330133,0.19575995452330133
Adjacent Node IP Address Ping Failure,Local Cell Unusable,1,0.13050250988386675,0.13050250988386675
Adjacent Node IP Address Ping Failure,Local Cell Unusable,2,0.12040936688450765,0.12040936688450765
Adjacent Node IP Address Ping Failure,Local Cell Unusable,3,0.11000201088155458,0.11000201088155458
Adjacent Node IP Address Ping Failure,Local Cell Unusable,4,0.08255481681300268,0.08255481681300268
Adjacent Node IP Address Ping Failure,Local Cell Unusable,5,0.07888034467053054,0.07888034467053054
Adjacent Node IP Address Ping Failure,Local Cell Unusable,6,0.07578489899975008,0.07578489899975008
Adjacent Node IP Address Ping Failure,Local Cell Unusable,7,0.07160019994488438,0.07160019994488438
Adjacent Node IP Address Ping Failure,Local Cell Unusable,8,0.0618892487500856,0.0618892487500856
Adjacent Node IP Address Ping Failure,Local Cell Unusable,9,0.046443838199168565,0.046443838199168565
Adjacent Node IP Address Ping Failure,Local Cell Unusable,10,0.05473512459623326,0.05473512459623326
Adjacent Node IP Address Ping Failure,Local Cell Unusable,11,0.055083873323987995,0.055083873323987995
Adjacent Node IP Address Ping Failure,Local Cell Unusable,12,0.056042455993918966,0.056042455993918966
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-12,0.12471435519653402,0.12471435519653402
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-11,0.022704841103886684,0.022704841103886684
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-10,0.03107082034650545,0.03107082034650545
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-9,0.02505303552726342,0.02505303552726342
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-8,0.03427308427303224,0.03427308427303224
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-7,0.03164825513262331,0.03164825513262331
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-6,0.040181356309055095,0.040181356309055095
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-5,0.06624571720582179,0.06624571720582179
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-4,0.06740927435511049,0.06740927435511049
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-3,0.0576932287125267,0.0576932287125267
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-2,0.07659028438541222,0.07659028438541222
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,-1,0.06287126601726413,0.06287126601726413
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,0,0.39453185660522244,0.39453185660522244
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,1,0.04529564872429594,0.04529564872429594
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,2,0.04524455161832487,0.04524455161832487
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,3,0.05027222126698341,0.05027222126698341
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,4,0.03964530582994143,0.03964530582994143
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,5,0.030898628399255192,0.030898628399255192
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,6,0.025611794991278303,0.025611794991278303
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,7,0.02204485023384829,0.02204485023384829
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,8,0.05154328555587983,0.05154328555587983
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,9,0.03009244858236851,0.03009244858236851
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,10,0.040081401078537734,0.040081401078537734
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,11,0.0349278762056279,0.0349278762056279
Adjacent Node IP Address Ping Failure,Parallel Alarm Exceeds the Limit,12,0.021733242427211648,0.021733242427211648
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-12,0.16526626224628732,0.16526626224628732
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-11,0.20237730278117105,0.20237730278117105
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-10,0.2186484829016308,0.2186484829016308
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-9,0.2236764091941191,0.2236764091941191
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-8,0.22353411935428757,0.22353411935428757
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-7,0.21077052621008296,0.21077052621008296
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-6,0.1994538025893315,0.1994538025893315
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-5,0.20406216344663736,0.20406216344663736
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-4,0.19852273991204247,0.19852273991204247
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-3,0.20133574181503802,0.20133574181503802
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-2,0.22467813662731742,0.22467813662731742
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,-1,0.250012937948509,0.250012937948509
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,0,0.29813841422050097,0.29813841422050097
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,1,0.2766993931292166,0.2766993931292166
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,2,0.2534536222428366,0.2534536222428366
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,3,0.264873146904312,0.264873146904312
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,4,0.2514742892727594,0.2514742892727594
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,5,0.22461613185566742,0.22461613185566742
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,6,0.21700398578462263,0.21700398578462263
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,7,0.1941589137958918,0.1941589137958918
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,8,0.19660777622495637,0.19660777622495637
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,9,0.16539068680895688,0.16539068680895688
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,10,0.17068368050944965,0.17068368050944965
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,11,0.1703570893442947,0.1703570893442947
Adjacent Node IP Address Ping Failure,RF Unit RX Channel RTWP/RSSI Unbalanced,12,0.1783512710892578,0.1783512710892578
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-12,0.1614430595010742,0.1614430595010742
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-11,0.15539425699111023,0.15539425699111023
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-10,0.18879569230425133,0.18879569230425133
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-9,0.1461318503266763,0.1461318503266763
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-8,0.17350790265489954,0.17350790265489954
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-7,0.17066392833562505,0.17066392833562505
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-6,0.17376081074134253,0.17376081074134253
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-5,0.19990993824325956,0.19990993824325956
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-4,0.18671677719653224,0.18671677719653224
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-3,0.22072131945206203,0.22072131945206203
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-2,0.22351432005633035,0.22351432005633035
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,-1,0.22307315070428307,0.22307315070428307
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,0,0.330381028981721,0.330381028981721
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,1,0.2094590223769935,0.2094590223769935
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,2,0.22420673210352127,0.22420673210352127
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,3,0.19634599260919164,0.19634599260919164
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,4,0.17585994885747455,0.17585994885747455
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,5,0.17164750897955464,0.17164750897955464
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,6,0.14866444295901446,0.14866444295901446
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,7,0.16892863551817616,0.16892863551817616
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,8,0.1427328778801335,0.1427328778801335
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,9,0.13860716321019048,0.13860716321019048
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,10,0.1689739999641784,0.1689739999641784
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,11,0.14123523328080886,0.14123523328080886
Adjacent Node IP Address Ping Failure,RF Unit VSWR Threshold Crossed,12,0.14911442724666696,0.14911442724666696
Adjacent Node IP Address Ping Failure,S1ap Link Down,-12,0.0329994152250482,0.0329994152250482
Adjacent Node IP Address Ping Failure,S1ap Link Down,-11,0.025702505684063317,0.025702505684063317
Adjacent Node IP Address Ping Failure,S1ap Link Down,-10,0.04269845983864906,0.04269845983864906
Adjacent Node IP Address Ping Failure,S1ap Link Down,-9,0.025222002906795927,0.025222002906795927
Adjacent Node IP Address Ping Failure,S1ap Link Down,-8,0.024602270300809068,0.024602270300809068
Adjacent Node IP Address Ping Failure,S1ap Link Down,-7,0.030166085283294713,0.030166085283294713
Adjacent Node IP Address Ping Failure,S1ap Link Down,-6,0.028205606052966996,0.028205606052966996
Adjacent Node IP Address Ping Failure,S1ap Link Down,-5,0.047659131445107465,0.047659131445107465
Adjacent Node IP Address Ping Failure,S1ap Link Down,-4,0.03378603425409344,0.03378603425409344
Adjacent Node IP Address Ping Failure,S1ap Link Down,-3,0.04956679115333469,0.04956679115333469
Adjacent Node IP Address Ping Failure,S1ap Link Down,-2,0.05778092766711709,0.05778092766711709
Adjacent Node IP Address Ping Failure,S1ap Link Down,-1,0.07474855633178742,0.07474855633178742
Adjacent Node IP Address Ping Failure,S1ap Link Down,0,0.3208887065951158,0.3208887065951158
Adjacent Node IP Address Ping Failure,S1ap Link Down,1,0.0574042744750591,0.0574042744750591
Adjacent Node IP Address Ping Failure,S1ap Link Down,2,0.06024413003479306,0.06024413003479306
Adjacent Node IP Address Ping Failure,S1ap Link Down,3,0.04748467566138386,0.04748467566138386
Adjacent Node IP Address Ping Failure,S1ap Link Down,4,0.040831172949074936,0.040831172949074936
Adjacent Node IP Address Ping Failure,S1ap Link Down,5,0.04681679136506062,0.04681679136506062
Adjacent Node IP Address Ping Failure,S1ap Link Down,6,0.031027442269863263,0.031027442269863263
